,name,date,code,market_name,market_key,v_kobo,kessan,p_kari,p_uri,bb,koutou,content
2154,株式会社東名,2019/04/03,4439,マザーズ,東海東京証券,402500,8,"3,130円 - 3,290円",3290,2019/03/18 - 2019/03/25,+27.81,オフィス光119事業（光回線サービス及び付帯するサービスの提供）、オフィスソリューション事業（情報通信機器・環境商材の販売、Webサービスの提供）等
2155,株式会社Welby,2019/03/29,4438,マザーズ,ＳＭＢＣ日興証券,188200,12,"4,750円 - 5,200円",5200,2019/03/13 - 2019/03/19,+246.73,PHRプラットフォームサービス事業　※PHRとは、個人によって電子的に管理される自らの健康・医療情報のことを指す
2156,株式会社エードット,2019/03/29,7063,マザーズ,みずほ証券,690000,6,"1,010円 - 1,110円",1110,2019/03/12 - 2019/03/18,+120.99,セールスプロモーションやPR、クリエイティブ等の企画・制作・実施運営を行うブランディング事業
2157,日本ホスピスホールディングス株式会社,2019/03/28,7061,マザーズ,野村證券,2185000,12,"840円 - 1,000円",1000,2019/03/11 - 2019/03/15,+46.60,在宅ホスピス事業
2158,株式会社フレアス,2019/03/28,7062,マザーズ,ＳＭＢＣ日興証券,602600,3,"1,650円 - 1,850円",1850,2019/03/11 - 2019/03/15,+118.65,あん摩マッサージ指圧師によるマッサージサービスの提供及び訪問看護サービスの提供
2159,株式会社NATTY SWANKY,2019/03/28,7674,マザーズ,ＳＭＢＣ日興証券,588800,6,"3,140円 - 3,270円",3270,2019/03/12 - 2019/03/18,+20.18,餃子居酒屋「ダンダダン酒場」の直営及びFC運営事業
2160,gooddaysホールディングス株式会社,2019/03/25,4437,マザーズ,ＳＭＢＣ日興証券,306200,3,"2,000円 - 2,280円",2280,2019/03/07 - 2019/03/13,+128.07,「暮らしTechセグメント」として賃貸物件のリノベーション事業、仲介事業及びメディア事業子会社、「ITセグメント」として流通分野に強みを持つシステム開発やグループ企業向けにシステム開発を行う事業子会社の経営管理及びそれに付帯する業務
2161,ギークス株式会社,2019/03/20,7060,マザーズ,ＳＭＢＣ日興証券,931500,3,"1,800円 - 1,930円",1930,2019/03/05 - 2019/03/11,+50.26,ITフリーランスの働き方を支援し、企業向けに技術リソースのシェアリングを提供するIT人材事業、ならびにIT人材育成、ゲーム・動画制作等
2162,株式会社KHC,2019/03/19,1451,東証２部,野村證券,1764000,3,800円 - 850円,850,2019/03/01 - 2019/03/07,-2.12,事業子会社5社（戸建注文請負、土地仕入及び販売、建売住宅の販売、建築物の設計・施工管理など）の経営管理を行う持株会社
2163,株式会社ミンカブ・ジ・インフォノイド,2019/03/19,4436,マザーズ,SBI証券,3151200,3,"950円 - 1,050円",1050,2019/03/01 - 2019/03/07,+33.33,AI、クラウドインプットによる情報生成技術を活用した金融情報メディア（「みんなの株式」等）の運営並びに金融機関向け情報系フィンテックソリューションの提供
2164,株式会社コプロ・ホールディングス,2019/03/19,7059,マザーズ,大和証券,1610000,3,"2,050円 - 2,090円",2090,2019/03/04 - 2019/03/08,+14.59,建設業界に特化した人材派遣事業を行う事業子会社の管理・運営
2165,共栄セキュリティーサービス株式会社,2019/03/18,7058,JQS,みずほ証券,494500,3,"2,040円 - 2,100円",2100,2019/02/28 - 2019/03/06,+36.48,施設警備、雑踏・交通誘導警備を中心とした警備業
2166,株式会社カオナビ,2019/03/15,4435,マザーズ,大和証券,1000500,3,"1,780円 - 1,980円",1980,2019/02/28 - 2019/03/06,+100.51,クラウド人材マネジメントシステム『カオナビ』の提供
2167,株式会社エヌ・シー・エヌ,2019/03/14,7057,JQS,野村證券,920000,3,700円 - 800円,800,2019/02/26 - 2019/03/04,+51.75,木造耐震設計並びにその設計に基づく構造部材の販売
2168,【取消】ウイングアーク１ｓｔ株式会社,2019/03/13,4432,東証,野村證券、三菱ＵＦＪモルガン・スタンレー証券,20955000,2,"1,690円 - 1,970円",2019/03/0,2019/02/26 - 2019/03/01,--,企業の情報活用を促進するソフトウェアおよびクラウドサービスの提供
2169,株式会社サーバーワークス,2019/03/13,4434,マザーズ,大和証券,370400,2,"4,320円 - 4,780円",4780,2019/02/26 - 2019/03/04,+276.57,Amazon Web Services（AWS）のインフラ基盤構築、リセール、保守・運用代行
2170,ダイコー通産株式会社,2019/03/12,7673,東証２部,野村證券,623700,5,"1,510円 - 1,540円",1540,2019/02/22 - 2019/02/28,+12.47,CATV及び情報通信ネットワーク向け各種商品の仕入・販売
2171,日本国土開発株式会社,2019/03/05,1887,東証１部,三菱ＵＦＪモルガン・スタンレー証券,15474400,5,490円 - 510円,510,2019/02/15 - 2019/02/21,+22.35,土木・建築工事の施工管理及び建築設計業務を中心とした総合建設業
2172,株式会社スマレジ,2019/02/28,4431,マザーズ,大和証券,1759500,4,"1,200円 - 1,370円",1370,2019/02/13 - 2019/02/19,+135.40,スマレジなどのアプリの開発及び販売、その他周辺機器の販売
2173,株式会社フロンティアインターナショナル,2019/02/28,7050,マザーズ,ＳＭＢＣ日興証券,885000,4,"2,290円 - 2,410円",2410,2019/02/13 - 2019/02/19,+12.66,イベント・PRや店頭販売等の総合プロモーション事業
2174,東海ソフト株式会社,2019/02/27,4430,東証２部,野村證券,690000,5,"1,410円 - 1,500円",1500,2019/02/08 - 2019/02/15,+91.47,ソフトウェア受託開発及びソフトウェア開発に係る役務提供
2175,リックソフト株式会社,2019/02/26,4429,マザーズ,大和証券,294400,2,"3,840円 - 4,000円",4000,2019/02/08 - 2019/02/15,+126.25,Atlassian Pty Ltd.が開発するプロジェクト管理用ツールをはじめとしたソフトウェア製品のライセンス販売及び導入支援等
2176,株式会社識学,2019/02/22,7049,マザーズ,ＳＭＢＣ日興証券,379500,2,"1,640円 - 1,800円",1800,2019/02/06 - 2019/02/13,+152.78,識学を使った経営、組織コンサルティング、識学を使った従業員向け研修、識学をベースとしたwebサービスの開発、提供
2177,キオクシアホールディングス株式会社,2020/10/06,6600,東証,三菱ＵＦＪモルガン・スタンレー証券、野村證券、ゴールドマン・サックス証券、J.Ｐ.モルガン証券、ＳＭＢＣ日興証券、大和証券、みずほ証券,87631400,3,2020/09/17,2020/09/2,2020/09/18 - 2020/09/25,--,メモリ及びSSD等関連製品の開発・製造・販売事業等を営むグループ会社の経営戦略策定及び管理
2178,株式会社ダイレクトマーケティングミックス,2020/10/05,7354,東証,みずほ証券、ＳＭＢＣ日興証券,7845900,12,2020/09/15,2020/09/2,2020/09/16 - 2020/09/24,--,ダイレクトマーケティングを通じた営業ソリューションサービスの提供
2179,株式会社タスキ,2020/10/02,2987,マザーズ,SBI証券,300000,9,2020/09/10,2020/09/2,2020/09/14 - 2020/09/18,--,新築投資用IoTレジデンスの企画、開発、販売及びコンサルティング等
2180,株式会社アクシス,2020/09/30,4012,マザーズ,ＳＭＢＣ日興証券,518000,12,2020/09/10,2020/09/1,2020/09/11 - 2020/09/17,--,業務アプリケーションの設計開発・運用保守、インフラシステムの設計構築・運用保守の提供及びクラウドサービスの提供
2181,株式会社ヘッドウォータース,2020/09/29,4011,マザーズ,みずほ証券,100000,12,2020/09/07,2020/09/1,2020/09/09 - 2020/09/15,--,AIソリューション事業（企業の経営課題をITやAIのシステム開発を通して解決するソリューション事業を提供）
2182,rakumo株式会社,2020/09/28,4060,マザーズ,みずほ証券,1326000,12,"1,100円 - 1,250円",2020/09/1,2020/09/08 - 2020/09/14,--,企業向けクラウド型グループウェア製品「rakumo」の開発・販売等
2183,株式会社STIフードホールディングス,2020/09/25,2932,東証２部,野村證券,1300500,12,"1,790円 - 1,900円",2020/09/1,2020/09/07 - 2020/09/11,--,水産原料素材の調達から製造・販売までを一貫して行う食品製造販売事業
2184,株式会社I-ne,2020/09/25,4933,マザーズ,ＳＭＢＣ日興証券,2142000,12,2020/09/07,2020/09/1,2020/09/08 - 2020/09/14,--,ヘアケア製品、美容家電、化粧品及び健康食品関連のファブレスメーかー
2185,トヨクモ株式会社,2020/09/24,4058,マザーズ,いちよし証券,500000,12,"1,800円 - 2,000円",2020/09/1,2020/09/04 - 2020/09/10,--,法人向けクラウドサービス事業（安否確認サービス及びKintone連携サービスの開発・販売）
2186,株式会社まぐまぐ,2020/09/24,4059,JQS,SBI証券,650000,9,730円 - 810円,2020/09/1,2020/09/07 - 2020/09/11,--,コンテンツ配信プラットフォームの運営を行うプラットフォーム事業、Webメディアの運営等を行うメディア広告事業、クリエイター活動の支援等を行うその他事業
2187,株式会社グラフィコ,2020/09/24,4930,JQS,SBI証券,280000,6,"3,850円 - 4,090円",2020/09/1,2020/09/04 - 2020/09/10,--,健康食品・化粧品・日用雑貨・医薬品等の企画製造販売
2188,株式会社雪国まいたけ,2020/09/17,1375,東証,ＳＭＢＣ日興証券、大和証券,17672700,3,"2,000円 - 2,400円",2020/09/0,2020/09/02 - 2020/09/08,--,まいたけ、エリンギ、ぶなしめじ等の生産販売及びきのこの加工食品の製造販売
2189,株式会社インターファクトリー,2020/08/25,4057,マザーズ,ＳＭＢＣ日興証券、SBI証券,1110900,5,870円 - 960円,960,2020/08/07 - 2020/08/14,+429.17,クラウド型ECプラットフォーム構築事業
2190,ニューラルポケット株式会社,2020/08/20,4056,マザーズ,みずほ証券,630800,12,800円 - 900円,900,2020/08/04 - 2020/08/11,+466.67,AIエンジニアリング事業（独自開発のAIアルゴリズムによる画像・動画解析技術とエッジコンピューティング技術の活用によるソリューション提供）
2191,ティアンドエス株式会社,2020/08/07,4055,マザーズ,いちよし証券,277000,11,"2,650円 - 2,800円",2800,2020/07/20 - 2020/07/28,+150.36,大手企業及び半導体工場向けシステム開発・運用保守・インフラ構築、AI関連のソフトウエア開発
2192,株式会社モダリス,2020/08/03,4883,マザーズ,みずほ証券,3105000,12,"1,000円 - 1,200円",1200,2020/07/14 - 2020/07/20,+110.00,コアとなるプラットフォーム技術である『切らないCRISPR技術（CRISPR-GNDM技術）』を用いた遺伝子治療薬の研究開発
2193,株式会社Sun Asterisk,2020/07/31,4053,マザーズ,大和証券,4830000,12,630円 - 700円,700,2020/07/14 - 2020/07/20,+72.71,産業のデジタライゼーションを推進するデジタル・クリエイティブスタジオ事業
2194,日本情報クリエイト株式会社,2020/07/31,4054,マザーズ,野村證券,1713500,6,"1,200円 - 1,300円",1300,2020/07/13 - 2020/07/17,+70.00,不動産業者向けソフトウエア・サービスの提供
2195,GMOフィナンシャルゲート株式会社,2020/07/15,4051,マザーズ,大和証券,516100,9,"2,420円 - 2,540円",2540,2020/06/30 - 2020/07/06,+157.87,クレジットカード、デビットカード、電子マネー、ポイント等による対面型決済を行う決済端末の提供及び決済処理サービス
2196,株式会社アイキューブドシステムズ,2020/07/15,4495,マザーズ,野村證券,172500,6,"2,720円 - 3,120円",3120,2020/06/29 - 2020/07/03,+202.24,法人向けモバイルデバイス管理サービスの提供
2197,KIYOラーニング株式会社,2020/07/15,7353,マザーズ,ＳＭＢＣ日興証券,391200,12,"2,070円 - 2,300円",2300,2020/06/30 - 2020/07/06,+133.04,個人向けオンライン資格講座及び法人向け社員教育クラウドサービスの提供
2198,株式会社Speee,2020/07/10,4499,JQS,野村證券,1121900,9,"2,520円 - 2,880円",2880,2020/06/25 - 2020/06/30,+78.82,データ資産を利活用したマーケティング活動を支援するMarTech事業及び消費者と事業者を繋ぐプラットフォームサービスを提供しリアル産業のデジタルシフトを促進するX-Tech事業の運営等
2199,株式会社Branding Engineer,2020/07/07,7352,マザーズ,SBI証券,436200,8,450円 - 490円,490,2020/06/22 - 2020/06/26,+495.92,企業に対してエンジニアリソースの提供を行うMidworks事業、メディア事業及びプログラミングスクール運営等
2200,株式会社グッドパッチ,2020/06/30,7351,マザーズ,大和証券,758700,8,610円 - 690円,690,2020/06/15 - 2020/06/19,+299.57,UI/UXデザイン支援事業
2201,エブレン株式会社,2020/06/29,6599,JQS,野村證券,310300,3,"1,200円 - 1,350円",1350,2020/06/11 - 2020/06/17,+270.37,産業用電子機器・工業用コンピュータの設計・製造・販売
2202,株式会社コマースOneホールディングス,2020/06/26,4496,マザーズ,大和証券,614100,3,"1,400円 - 1,600円",1600,2020/06/11 - 2020/06/17,+335.63,ECプラットフォーム関連事業
2203,フィーチャ株式会社,2020/06/24,4052,マザーズ,ＳＭＢＣ日興証券,667000,6,470円 - 520円,520,2020/06/09 - 2020/06/15,+805.77,画像認識ソフトウェアの開発
